,group,names,scores,logfoldchanges,pvals,pvals_adj,experiment
441,1m,Me1,5.7889705,5.7355204,7.081921205359138e-09,3.620877243676879e-08,Liver_Kupffer cell
28970,30m,Tnip3,17.406385,5.6723857,7.379971520475047e-68,5.290081077960422e-66,Liver_Kupffer cell
31133,30m,Hoxb8,5.900978,5.6343565,3.6135303540814652e-09,1.9297162839735268e-08,Liver_Kupffer cell
687,1m,Cyp2a4,2.9367154,5.6263957,0.003317082946040355,0.008231576143050196,Liver_Kupffer cell
29768,30m,Lhx8,9.065227,5.520188,1.243452006579696e-19,1.4867764739253329e-18,Liver_Kupffer cell
33745,30m,Hoxb6,3.0609128,5.4676194,0.002206633874881484,0.005704859298276049,Liver_Kupffer cell
28865,30m,AI606473,23.534355,5.3927236,1.8155542914780756e-122,4.510087281313123e-120,Liver_Kupffer cell
29004,30m,Xcr1,16.429724,5.349681,1.1718981903662711e-60,6.863702897072047e-59,Liver_Kupffer cell
32781,30m,4930502E18Rik,3.9270737,5.306353,8.59856545989054e-05,0.00027457475874579544,Liver_Kupffer cell
29842,30m,Ptgs2,8.754427,5.292641,2.0514328757613098e-18,2.2965846832920707e-17,Liver_Kupffer cell
14484,24m,Id4,4.80747,3.7022257,1.5285228424570566e-06,7.646860109069886e-05,Liver_Kupffer cell
14594,24m,Afap1l1,3.6197214,3.4627264,0.0002949204780115118,0.006527210825176439,Liver_Kupffer cell
14690,24m,Unc45b,3.081719,3.456682,0.0020580911223065483,0.03174836926144834,Liver_Kupffer cell
14476,24m,Meis2,4.9778886,3.4562972,6.428170971786671e-07,3.481845389530163e-05,Liver_Kupffer cell
14565,24m,Hoxa5,3.929979,3.4196327,8.495325068643987e-05,0.002254155498877027,Liver_Kupffer cell
14711,24m,Exoc3l,2.9608226,3.3097947,0.0030681857881313802,0.04325481490743339,Liver_Kupffer cell
14448,24m,Myct1,5.5334153,3.2745569,3.1405504498676974e-08,2.369060255586062e-06,Liver_Kupffer cell
14543,24m,Ldhb,4.1238103,3.2484157,3.7265572271200164e-05,0.0011399625589882207,Liver_Kupffer cell
14519,24m,Ldb2,4.3687243,3.229068,1.2497425519229308e-05,0.00044025160606615127,Liver_Kupffer cell
14613,24m,Fam174b,3.5391238,3.2241204,0.0004014574986921537,0.008346608428797331,Liver_Kupffer cell
2,1m,Cyp2b9,23.933344,6.460324,1.377732396859166e-126,1.1676687278792273e-123,Liver_hepatocyte
30,1m,Psat1,15.217595,5.87811,2.702840937525641e-52,2.6135927669711033e-50,Liver_hepatocyte
40,1m,Fmo3,14.881804,5.7092004,4.326725275064912e-50,3.7106820097104316e-48,Liver_hepatocyte
0,1m,Cyp2a4,25.808125,5.5996537,7.187740134585493e-147,1.7260159976517964e-143,Liver_hepatocyte
1517,1m,Igf2bp3,5.1417093,5.529095,2.72249803655355e-07,1.889487076621558e-06,Liver_hepatocyte
14,1m,Fgf21,18.599247,5.4142075,3.2584973176746874e-77,5.942839158614797e-75,Liver_hepatocyte
283,1m,Phgdh,8.934292,5.033539,4.097926227800935e-19,9.8569150400928e-18,Liver_hepatocyte
1044,1m,Cyp2b13,6.0563807,4.9437,1.3921818697535197e-09,1.3084511663019381e-08,Liver_hepatocyte
49,1m,Slc22a27,13.984213,4.9214697,1.9461926057015835e-44,1.4379868237409442e-42,Liver_hepatocyte
144,1m,Lepr,10.502661,4.806958,8.397892207765045e-26,3.0477791166115558e-24,Liver_hepatocyte
28821,24m,Mup1,17.831097,4.4621367,4.0539415047695244e-71,9.734864866786551e-68,Liver_hepatocyte
28823,24m,Mup12,17.00917,4.4324656,7.0225015339723145e-65,1.2647525262684137e-61,Liver_hepatocyte
43975,30m,H2-Ab1,3.2400658,4.3260264,0.0011950213253357515,0.010454078479318462,Liver_hepatocyte
28829,24m,Elovl3,16.086905,4.146345,3.1520346375508512e-58,3.243893932702333e-55,Liver_hepatocyte
28850,24m,Mup21,14.063815,3.9755414,6.337508094705452e-45,2.2270930885003937e-42,Liver_hepatocyte
44072,30m,Beta-s,2.822724,3.9463344,0.004761752452631972,0.034650166332081546,Liver_hepatocyte
29583,24m,Lect1,2.739089,3.7658448,0.006160968384915436,0.03468825028912137,Liver_hepatocyte
29085,24m,Mup7,7.4314666,3.495487,1.0740006443665477e-13,3.9881962072250565e-12,Liver_hepatocyte
14444,3m,C6,10.657623,3.434521,1.6064978600301566e-26,4.538513954375391e-24,Liver_hepatocyte
28820,24m,Mup2,18.01333,3.4107726,1.531338365267819e-72,4.412704633355747e-69,Liver_hepatocyte
43723,30m,Tstd1,4.9004755,3.3833747,9.560509363041413e-07,1.614863058648308e-05,Liver_hepatocyte
43502,30m,Mup21,7.2192264,3.3775785,5.228411113380386e-13,2.035971549232016e-11,Liver_hepatocyte
43867,30m,Ndufs5,3.881613,3.3270926,0.00010376588736096348,0.0011922319817358547,Liver_hepatocyte
43469,30m,Serpina12,7.615715,3.2512403,2.622356566019664e-14,1.2267179676367313e-12,Liver_hepatocyte
44027,30m,Cd74,2.9814315,3.2426338,0.00286904206587085,0.02247806312401697,Liver_hepatocyte
14430,3m,Cyp4a12a,11.992993,3.2185059,3.866765403917406e-33,1.8570785313213994e-30,Liver_hepatocyte
44103,30m,Isg15,2.7274158,3.2175188,0.006383255872746573,0.044152640717490456,Liver_hepatocyte
28819,24m,Hamp,18.175282,3.134088,8.101261374953687e-74,2.918074347258318e-70,Liver_hepatocyte
43536,30m,BC002163,6.852408,3.0842214,7.261703210845544e-12,2.416319165400984e-10,Liver_hepatocyte
14417,3m,Selenbp2,13.596966,3.0574965,4.173946146815076e-42,4.626016621793201e-39,Liver_hepatocyte
43939,30m,Zap70,3.429703,3.0544837,0.0006042424827702611,0.005773160273046367,Liver_hepatocyte
28816,24m,Bhmt,19.318277,3.046469,3.7702365879434624e-83,5.43215687590894e-79,Liver_hepatocyte
14435,3m,Hsd3b5,11.396249,3.0458162,4.3652705439151806e-30,1.6551267893876295e-27,Liver_hepatocyte
29426,24m,Mup14,3.7575605,3.0070302,0.00017157786074956056,0.0015469923765204434,Liver_hepatocyte
14436,3m,Mup1,11.260855,2.9244668,2.0476364358212912e-29,7.56470404290081e-27,Liver_hepatocyte
14453,3m,Elovl3,10.145816,2.7402105,3.458746207297921e-24,8.169445140122697e-22,Liver_hepatocyte
14854,3m,Gm11428,2.6028025,2.7115972,0.009246516779375198,0.04934215324342143,Liver_hepatocyte
14413,3m,Mup2,14.501505,2.6858559,1.1852326046555233e-47,2.1346039209845972e-44,Liver_hepatocyte
14579,3m,Cyp4a12b,6.0129857,2.6102526,1.8213736298049592e-09,8.895712290925374e-08,Liver_hepatocyte
14416,3m,Slco1a1,13.735159,2.545881,6.25186584044451e-43,7.506406919093708e-40,Liver_hepatocyte
47129,30m,Gm10639,6.680732,5.579859,2.3775237767793644e-11,6.194284354886704e-10,Kidney_epithelial cell of proximal tubule
47003,30m,Cbr3,9.2716875,4.900108,1.83224084348582e-20,8.1097478242923515e-19,Kidney_epithelial cell of proximal tubule
46831,30m,Serpina1a,16.868114,4.810742,7.72212462613385e-64,1.1568336699535133e-61,Kidney_epithelial cell of proximal tubule
47377,30m,Gc,3.9826667,4.7902117,6.814631552998098e-05,0.0007755438977042392,Kidney_epithelial cell of proximal tubule
47165,30m,Serpina1d,6.0578218,4.17481,1.3797700565428521e-09,3.133646863110443e-08,Kidney_epithelial cell of proximal tubule
46857,30m,Gsta4,14.811672,4.088543,1.2313821277778753e-49,1.4211061889466146e-47,Kidney_epithelial cell of proximal tubule
47365,30m,Fabp1,4.114362,3.9641209,3.882523935511664e-05,0.0004660225186076404,Kidney_epithelial cell of proximal tubule
47393,30m,Hba-a1,3.8583207,3.9536428,0.00011416872307334788,0.0012517584134291062,Kidney_epithelial cell of proximal tubule
47145,30m,Gsta1,6.3484836,3.9005785,2.174476385036339e-10,5.285232773614066e-09,Kidney_epithelial cell of proximal tubule
47071,30m,Prlr,7.732373,3.688846,1.0556009524193294e-14,3.43345779513427e-13,Kidney_epithelial cell of proximal tubule
64,1m,Hist1h4h,4.4749255,3.3129983,7.643797707675234e-06,0.0004802030979257264,Kidney_epithelial cell of proximal tubule
188,1m,Mfsd2a,3.1830494,2.8826792,0.0014573276070054516,0.04577654055875995,Kidney_epithelial cell of proximal tubule
15762,3m,Mfsd2a,3.6284342,2.7381804,0.000285145532287886,0.008892598620243731,Kidney_epithelial cell of proximal tubule
15761,3m,Hist1h4h,3.630006,2.5656064,0.00028341454642686416,0.00886666392235049,Kidney_epithelial cell of proximal tubule
15717,3m,Rnf24,4.0425735,2.3932173,5.2867778948350795e-05,0.0020188235196453566,Kidney_epithelial cell of proximal tubule
31174,18m,Gm6300,10.668398,2.3878245,1.430715795986659e-26,1.783244168117772e-24,Kidney_epithelial cell of proximal tubule
15849,3m,Kif20b,3.1076162,2.2686677,0.001886029013005657,0.04415299600888246,Kidney_epithelial cell of proximal tubule
1,1m,Agps,9.254844,2.190977,2.1454473852177502e-20,2.571639917179489e-17,Kidney_epithelial cell of proximal tubule
152,1m,Tmem86a,3.4397113,2.133257,0.0005823347641366101,0.02095329243706325,Kidney_epithelial cell of proximal tubule
31165,18m,Slco1a1,14.3732,2.1318178,7.622543143988468e-47,3.711225693229385e-44,Kidney_epithelial cell of proximal tubule
31569,18m,Ccl28,3.7006514,2.1191692,0.00021504677613456245,0.0036260051646931635,Kidney_epithelial cell of proximal tubule
15582,3m,Acsm3,11.179915,2.0988157,5.113855089610091e-29,4.5887238882802334e-26,Kidney_epithelial cell of proximal tubule
118,1m,Fam55c,3.7172773,2.036649,0.00020138133291468458,0.008643308999478749,Kidney_epithelial cell of proximal tubule
8,1m,Acsm3,7.5120406,2.0226068,5.821275732057187e-14,1.1627625116083458e-11,Kidney_epithelial cell of proximal tubule
6,1m,Klk1,7.92226,1.9972985,2.3323250759220028e-15,6.158919437773696e-13,Kidney_epithelial cell of proximal tubule
15622,3m,Gm6300,5.9457164,1.9617648,2.7525029142911025e-09,2.1021566374831068e-07,Kidney_epithelial cell of proximal tubule
15826,3m,Slc22a7,3.2134275,1.9497827,0.0013116087705658684,0.03253959338442075,Kidney_epithelial cell of proximal tubule
83,1m,Gm6300,4.187379,1.9479321,2.821942591505481e-05,0.0015535641546167984,Kidney_epithelial cell of proximal tubule
42,1m,Vwa1,4.9880924,1.9395477,6.09784164878444e-07,4.680018368870028e-05,Kidney_epithelial cell of proximal tubule
31163,18m,Acsm3,15.318156,1.9364657,5.783451041908853e-53,7.508847269411661e-50,Kidney_epithelial cell of proximal tubule
11,1m,Slc18a1,6.8451595,1.9029872,7.639081069723498e-12,1.1443931064066548e-09,Kidney_epithelial cell of proximal tubule
15594,3m,Slco1a1,8.1178875,1.8745992,4.743684498911388e-16,7.038724237432327e-14,Kidney_epithelial cell of proximal tubule
31171,18m,Hsd3b2,11.054796,1.803542,2.0780894308487394e-28,2.8400555554932767e-26,Kidney_epithelial cell of proximal tubule
15597,3m,Vps8,7.577013,1.7646127,3.536014853581437e-14,4.331039686612349e-12,Kidney_epithelial cell of proximal tubule
31317,18m,Mgp,5.413953,1.7464626,6.164843808361422e-08,1.913312082355995e-06,Kidney_epithelial cell of proximal tubule
31637,18m,Arl4d,3.4792738,1.733342,0.0005027746042501675,0.007709870407694497,Kidney_epithelial cell of proximal tubule
15587,3m,Agps,9.991813,1.723487,1.6552588742813515e-23,4.959410242558357e-21,Kidney_epithelial cell of proximal tubule
31565,18m,Tmem45b,3.7117434,1.6478333,0.0002058365454039387,0.0034909642737091457,Kidney_epithelial cell of proximal tubule
31731,18m,Slc22a7,3.2230923,1.5393599,0.001268147102903986,0.017270744635702887,Kidney_epithelial cell of proximal tubule
31208,18m,Akr1c14,7.895666,1.5006212,2.8876897328148528e-15,1.7782690133302535e-13,Kidney_epithelial cell of proximal tubule
46741,30m,Beta-s,9.820836,4.0898547,9.158043852262955e-23,2.9794186170277453e-19,Kidney_fenestrated cell
31183,18m,S100a8,4.5222178,3.0188787,6.119502146735632e-06,0.0035311793868941167,Kidney_fenestrated cell
31175,18m,S100a9,4.828946,2.945709,1.3725754989582675e-06,0.0011387507365155163,Kidney_fenestrated cell
31220,18m,Ndufs5,3.7488384,2.5820775,0.00017765542336325668,0.039541021371421986,Kidney_fenestrated cell
12,1m,Aplnr,7.3687215,2.55173,1.7227188449289947e-13,1.6774974752496085e-10,Kidney_fenestrated cell
46756,30m,Csprs,5.2063575,2.3603091,1.9258340694898905e-07,5.661225434462734e-05,Kidney_fenestrated cell
13,1m,Dbp,7.3506384,2.3079722,1.9726251308667396e-13,1.807852914053165e-10,Kidney_fenestrated cell
31178,18m,Mt2,4.796292,1.9906346,1.6162987446158651e-06,0.001199139735291199,Kidney_fenestrated cell
15580,3m,Nr1d1,4.6965857,1.8586922,2.6454659234000974e-06,0.00054232051429702,Kidney_fenestrated cell
46795,30m,S100a4,3.7020195,1.7454385,0.0002138901420250624,0.02001163267342474,Kidney_fenestrated cell
31221,18m,Unc119b,3.7365582,1.7218462,0.0001865562654242068,0.04093727627195975,Kidney_fenestrated cell
81,1m,Ntf3,4.60148,1.7146145,4.194993548187358e-06,0.00066018181293696,Kidney_fenestrated cell
108,1m,Col15a1,4.119339,1.6982079,3.799611731818913e-05,0.004553688521672206,Kidney_fenestrated cell
46779,30m,Slk,3.868712,1.5493863,0.00010941183526063801,0.01208961981106908,Kidney_fenestrated cell
46752,30m,H2-DMb1,5.4672675,1.5476278,4.570265862745366e-08,1.65592423585053e-05,Kidney_fenestrated cell
46758,30m,Ifi27l2a,5.065273,1.5258482,4.0781545217849666e-07,0.00010589607908234963,Kidney_fenestrated cell
46761,30m,Ankrd33b,4.8814282,1.5250832,1.0532023321418097e-06,0.00023441274763956279,Kidney_fenestrated cell
46767,30m,Rassf9,4.565438,1.5195055,4.984535376046749e-06,0.0009136360136330395,Kidney_fenestrated cell
31182,18m,Gm9320,4.539801,1.4626948,5.630733956688425e-06,0.003374109040200218,Kidney_fenestrated cell
31162,18m,Serpine2,7.84934,1.4613098,4.182324636045673e-15,2.1720205943197194e-11,Kidney_fenestrated cell
31224,18m,Rpl34-ps1,3.7030666,1.4320083,0.0002130090024777068,0.04424907011470229,Kidney_fenestrated cell
31203,18m,Vwa1,4.044682,1.407837,5.239420632974162e-05,0.01602499418177862,Kidney_fenestrated cell
46774,30m,Lrg1,4.0283985,1.3955804,5.615814011171016e-05,0.006994107807859427,Kidney_fenestrated cell
46740,30m,Cd74,10.528675,1.3783237,6.372513911887193e-26,3.3094588915734157e-22,Kidney_fenestrated cell
15584,3m,D4Bwg0951e,3.520005,1.2900422,0.00043153851939514476,0.04630726558228489,Kidney_fenestrated cell
15585,3m,9430020K01Rik,3.51853,1.2699145,0.00043394485077109075,0.04630726558228489,Kidney_fenestrated cell
161,1m,Emid1,3.485444,1.2579998,0.0004913211145334766,0.037105527407594596,Kidney_fenestrated cell
31218,18m,Sbno2,3.7826092,1.2435724,0.00015519289502345622,0.035557430948021294,Kidney_fenestrated cell
15581,3m,Sh2d3c,4.0100503,1.2156053,6.070583520181487e-05,0.009182494295575492,Kidney_fenestrated cell
61,1m,Sparcl1,4.9812303,1.1038051,6.318124753539833e-07,0.00012952155744756658,Kidney_fenestrated cell
159,1m,Ces2e,3.4983954,1.0987837,0.0004680663758997092,0.035747422237830735,Kidney_fenestrated cell
23,1m,Cd38,6.4782386,1.0468413,9.279942536905475e-11,4.724717898631343e-08,Kidney_fenestrated cell
100,1m,Esm1,4.240546,1.030378,2.229766246132689e-05,0.0028949798428956077,Kidney_fenestrated cell
8,1m,Gimap5,8.902874,0.99268806,5.441884948808032e-19,8.478456750242914e-16,Kidney_fenestrated cell
15583,3m,Necap2,3.539477,0.9482048,0.0004009205825013274,0.04430030266220342,Kidney_fenestrated cell
15582,3m,Ddit4,3.5902224,0.8213527,0.0003303961001666391,0.03841471075071819,Kidney_fenestrated cell
31019,3m,Rpl24,-3.5143995,-0.064387135,0.0004407493880021602,0.04671343853791603,Kidney_fenestrated cell
31049,3m,Rac1,-3.853094,-0.074975565,0.00011663450997973059,0.016081112083930996,Kidney_fenestrated cell
31117,3m,Rpl41,-5.4291453,-0.07817382,5.662454227872883e-08,2.0263263676102768e-05,Kidney_fenestrated cell
31061,3m,H3f3a,-4.1563854,-0.078618854,3.23322534348762e-05,0.005037365085153712,Kidney_fenestrated cell
47052,30m,Hba-a1,3.054075,3.7294657,0.002257556075347062,0.04714842312856196,Kidney TAL epith cell
46741,30m,Beta-s,13.895873,3.1301374,6.709996057344984e-44,3.4847246191144952e-40,Kidney TAL epith cell
458,1m,Gm6878,3.0611858,2.964601,0.0022046215033667445,0.04513535219770549,Kidney TAL epith cell
46947,30m,Wnt10a,3.500259,2.9271777,0.0004648064264072724,0.012528865265441702,Kidney TAL epith cell
46757,30m,Pigr,8.755687,2.9099293,2.028638578719537e-18,3.807974585114505e-16,Kidney TAL epith cell
46812,30m,Dcdc2a,5.215782,2.7108035,1.8304308187498364e-07,9.733144080587867e-06,Kidney TAL epith cell
46935,30m,Gm11428,3.573279,2.6464763,0.0003525388019336622,0.009896494656083707,Kidney TAL epith cell
46748,30m,Atp4a,10.133997,2.5778403,3.903604949277383e-24,1.4480515502319434e-21,Kidney TAL epith cell
46908,30m,B830017H08Rik,3.7750921,2.5677514,0.0001599485626460998,0.004924898430881888,Kidney TAL epith cell
46828,30m,Atp2b4,4.789533,2.4536884,1.6716965977516431e-06,7.728496437083263e-05,Kidney TAL epith cell
47050,30m,Gm11837,3.0616906,2.4145327,0.0022009080182785463,0.04606149350497869,Kidney TAL epith cell
286,1m,Npb,4.4729643,2.3581016,7.714267127646989e-06,0.00029530290380525823,Kidney TAL epith cell
230,1m,Igf1,5.0774016,2.3327658,3.826316053077999e-07,1.87465421719985e-05,Kidney TAL epith cell
4,1m,Tmem86a,12.81467,2.0428638,1.3571591487048781e-37,1.7620449614018334e-34,Kidney TAL epith cell
290,1m,Spag5,4.4145184,2.0068202,1.012350162626158e-05,0.0003828256197503772,Kidney TAL epith cell
78,1m,Ptgds,8.385512,1.9961014,5.0505237225250933e-17,7.639530057955432e-15,Kidney TAL epith cell
439,1m,Sycn,3.2227397,1.9543221,0.0012697091998599204,0.02805967281392562,Kidney TAL epith cell
16,1m,Cox7a1,11.343591,1.8198899,7.980181470890597e-30,4.440400975588411e-27,Kidney TAL epith cell
12,1m,Hist1h1c,11.751214,1.7973145,6.961128224399433e-32,4.7154077276583984e-29,Kidney TAL epith cell
57,1m,Aldoc,9.200653,1.7821251,3.557796987579294e-20,7.390730275531386e-18,Kidney TAL epith cell
15583,3m,Col5a2,5.707399,1.4466177,1.147157344815814e-08,3.574542286446077e-05,Kidney TAL epith cell
15580,3m,Dbp,6.9010806,1.4111997,5.160848682851664e-12,8.040602247882892e-08,Kidney TAL epith cell
15594,3m,Scn4b,4.2614727,0.99080056,2.0308395134921706e-05,0.018612046835416483,Kidney TAL epith cell
31160,18m,Cebpd,4.3812485,0.9790579,1.1800109296723575e-05,0.026893527993644552,Kidney TAL epith cell
15585,3m,Pth1r,5.246476,0.9366787,1.5503591025243742e-07,0.00034506564024756783,Kidney TAL epith cell
15595,3m,Nr4a1,4.223965,0.92079127,2.400413849088907e-05,0.020776915427113983,Kidney TAL epith cell
15584,3m,Nnt,5.5418997,0.87538254,2.992075563990304e-08,7.76942288116149e-05,Kidney TAL epith cell
15582,3m,Clcnkb,5.961963,0.7480106,2.4922513066723134e-09,1.294309178598488e-05,Kidney TAL epith cell
15586,3m,Cd9,4.649442,0.6792679,3.3283424429233824e-06,0.005761730584527366,Kidney TAL epith cell
15590,3m,Wnk1,4.54723,0.6585579,5.43566996731111e-06,0.006514441391592853,Kidney TAL epith cell
15596,3m,Ggt1,4.1426334,0.62651336,3.4334077838903394e-05,0.028153943827900783,Kidney TAL epith cell
31161,18m,Ier3,4.376083,0.51265746,1.2083099868774831e-05,0.026893527993644552,Kidney TAL epith cell
46734,18m,Rpl36,-4.265796,-0.09502784,1.991904219633636e-05,0.03879233467736506,Kidney TAL epith cell
46737,18m,Rps28,-4.9949284,-0.13173126,5.885763634031151e-07,0.0030566732472735113,Kidney TAL epith cell
46735,18m,Ndufs6,-4.3884807,-0.21716215,1.1414531215019727e-05,0.026893527993644552,Kidney TAL epith cell
46733,18m,Egf,-4.183404,-0.24526137,2.8717616727671292e-05,0.04971338540190208,Kidney TAL epith cell
46739,18m,Bri3,-5.1341424,-0.3174314,2.8343309399771925e-07,0.0030566732472735113,Kidney TAL epith cell
46736,18m,Rpl22l1,-4.8035407,-0.37233174,1.5588408161611851e-06,0.006071684978947816,Kidney TAL epith cell
46738,18m,Iah1,-5.0287633,-0.7363054,4.936532907621577e-07,0.0030566732472735113,Kidney TAL epith cell
1,1m,Slc5a10,29.364262,5.564994,1.5713676396169507e-189,1.2240953912616045e-185,Kidney_PCT_epith cell
13,1m,Slc5a8,22.32712,5.0453653,2.014984934566835e-110,1.9620915800344555e-107,Kidney_PCT_epith cell
58,1m,Slc5a1,13.800828,4.7051005,2.5194310534617943e-43,4.361415090326084e-41,Kidney_PCT_epith cell
828,1m,Frzb,3.0400846,4.39985,0.002365116539650202,0.022689972714131864,Kidney_PCT_epith cell
350,1m,Slc38a3,5.696288,4.3957543,1.2244393843329158e-08,3.0377015299214694e-07,Kidney_PCT_epith cell
11,1m,Cyp4a14,22.591845,4.21375,5.21242359562702e-113,5.80068282999064e-110,Kidney_PCT_epith cell
193,1m,Irx3,8.267982,3.7391872,1.3624614131104359e-16,6.65427862578702e-15,Kidney_PCT_epith cell
185,1m,Ace,8.423682,3.626018,3.6483438889356877e-17,1.8515048139940723e-15,Kidney_PCT_epith cell
335,1m,Aspg,5.9305787,3.5154777,3.018690718629338e-09,7.984923836374379e-08,Kidney_PCT_epith cell
52,1m,Hmgcs2,14.584528,3.342246,3.523484532650373e-48,6.948846711226939e-46,Kidney_PCT_epith cell
47143,30m,3300005D01Rik,4.12763,3.2119665,3.665208373388721e-05,0.0005880941962656671,Kidney_PCT_epith cell
47133,30m,Fchsd1,4.2295976,2.9687202,2.3410973701758197e-05,0.00038434454191084585,Kidney_PCT_epith cell
47248,30m,Ang,3.4819055,2.9679832,0.000497859416386266,0.006190462655465303,Kidney_PCT_epith cell
47014,30m,Rnase4,5.209417,2.762308,1.894352500425678e-07,4.359529092560128e-06,Kidney_PCT_epith cell
46740,30m,Cyp2d12,19.359632,2.7392683,1.690899411991819e-83,8.781404279610846e-80,Kidney_PCT_epith cell
31231,18m,Cpe,4.7484703,2.724807,2.0496121281275117e-06,0.000239866170797156,Kidney_PCT_epith cell
15604,3m,Ptgds,5.862309,2.6798935,4.564742130926263e-09,1.1658800393414945e-06,Kidney_PCT_epith cell
46846,30m,Ypel2,8.654782,2.5262632,4.938525171563155e-18,3.5133434782170757e-16,Kidney_PCT_epith cell
46907,30m,Cpeb4,7.062996,2.505918,1.6295061306276207e-12,7.013178319110037e-11,Kidney_PCT_epith cell
47213,30m,Slc25a48,3.6974607,2.445135,0.00021776686493328836,0.00291728955774775,Kidney_PCT_epith cell
46749,30m,Snhg11,15.68087,2.319984,2.0443346195224204e-55,1.179656791561456e-52,Kidney_PCT_epith cell
31293,18m,Cyp2a4,3.7949877,2.2810583,0.00014765082069595424,0.008950971931684697,Kidney_PCT_epith cell
46769,30m,Spns3,12.03648,2.2474372,2.2849876772773987e-33,4.810825407024578e-31,Kidney_PCT_epith cell
31174,18m,Cyp4a12a,7.350193,2.2368853,1.979207398375114e-13,1.0633121126442855e-10,Kidney_PCT_epith cell
31200,18m,Azgp1,5.69576,2.050102,1.228236344422379e-08,2.6213592117946117e-06,Kidney_PCT_epith cell
31161,18m,Cyp2d12,9.867678,1.6681495,5.74796767522059e-23,1.7910667275987358e-19,Kidney_PCT_epith cell
31350,18m,Mttp,3.2809086,1.5975378,0.0010347330470377798,0.043453209899861484,Kidney_PCT_epith cell
15625,3m,Phgdh,5.027612,1.5905757,4.96624704588075e-07,7.585698919100206e-05,Kidney_PCT_epith cell
15682,3m,Cd59a,3.6702306,1.4974785,0.0002423317889613207,0.01663228754192677,Kidney_PCT_epith cell
15618,3m,Dio1,5.17655,1.4838806,2.260265686069021e-07,4.001697657835835e-05,Kidney_PCT_epith cell
31166,18m,Timd2,8.184285,1.4432328,2.739243843831293e-16,3.5564515905742953e-13,Kidney_PCT_epith cell
31160,18m,Fam151a,10.997423,1.3511504,3.932094068487446e-28,2.0420675195678134e-24,Kidney_PCT_epith cell
31229,18m,Tmem26,4.799195,1.3362148,1.5930465613614032e-06,0.00019092050327700508,Kidney_PCT_epith cell
31165,18m,Apob,8.206141,1.3026683,2.284099210828706e-16,3.2351150640646584e-13,Kidney_PCT_epith cell
15598,3m,Ugt2b34,6.2666063,1.2823559,3.690015187807547e-10,1.3369868982800369e-07,Kidney_PCT_epith cell
15580,3m,Cyp2d26,10.440673,1.2639537,1.6166068756652743e-25,2.5186735122864973e-21,Kidney_PCT_epith cell
15622,3m,Chrna4,5.060015,1.2046571,4.1922271318054646e-07,6.733494712734963e-05,Kidney_PCT_epith cell
15606,3m,Slc34a3,5.7514396,1.1831783,8.848660164368055e-09,2.1882877041405445e-06,Kidney_PCT_epith cell
15678,3m,Gm11837,3.7939658,1.1514498,0.00014826008594950402,0.01101122603257195,Kidney_PCT_epith cell
15583,3m,Slc7a8,8.714945,1.1131451,2.909012248666346e-18,9.141052540354024e-15,Kidney_PCT_epith cell
63550,30m,Gramd4,3.3265665,6.5662017,0.000879230843925166,0.00817300559192513,Kidney_macrophage
62736,30m,Prtn3,5.898079,5.998349,3.6775856289493376e-09,8.603120735590192e-08,Kidney_macrophage
62956,30m,Lrg1,4.832798,5.629457,1.3462746313149664e-06,2.2009400583302388e-05,Kidney_macrophage
62520,30m,Serpinb10-ps,7.8979163,5.578776,2.836039355842185e-15,1.181430298503242e-13,Kidney_macrophage
62924,30m,Mmp8,4.9488773,5.573352,7.464282426967923e-07,1.2709674340126802e-05,Kidney_macrophage
62974,30m,Vcan,4.742131,5.4809813,2.1148170628837238e-06,3.365561781381861e-05,Kidney_macrophage
63144,30m,Rpl3l,4.203945,5.405295,2.623025474827743e-05,0.00034545001604240267,Kidney_macrophage
62638,30m,1100001G20Rik,6.5063643,5.232441,7.699128068154388e-11,2.2090684217651084e-09,Kidney_macrophage
62386,30m,F10,11.615254,5.231378,3.4476002081754146e-31,3.704386982301583e-29,Kidney_macrophage
62530,30m,Nfe2,7.788621,5.2145495,6.774443788024776e-15,2.727282537917985e-13,Kidney_macrophage
216,1m,Hs3st1,3.16947,4.0911136,0.0015271719948154463,0.048657136358332624,Kidney_macrophage
27,1m,Plxdc2,7.4460397,3.6066463,9.618388013849523e-14,3.567963934661323e-11,Kidney_macrophage
16,1m,Mmp12,7.842938,3.437519,4.4012556101015675e-15,2.8571484335576008e-12,Kidney_macrophage
15,1m,Mmp13,7.850797,3.3577518,4.134006340329027e-15,2.8163399180314513e-12,Kidney_macrophage
1,1m,Mgl2,11.218002,3.284823,3.327023041835258e-29,2.5917509495896655e-25,Kidney_macrophage
46745,24m,Fcrls,6.115794,3.140936,9.60772627377774e-10,1.871104691818215e-06,Kidney_macrophage
2,1m,A430084P05Rik,10.619439,2.7914796,2.4201006111718635e-26,1.2568389174019211e-22,Kidney_macrophage
31245,18m,Zmynd15,7.3959794,2.509183,1.403697474462305e-13,1.5847541052262833e-11,Kidney_macrophage
31417,18m,Tmem171,3.9744325,2.5051527,7.054729007468277e-05,0.001701434642977643,Kidney_macrophage
31309,18m,Ch25h,5.45707,2.4977028,4.8405554389538786e-08,2.472650942259063e-06,Kidney_macrophage
31211,18m,Ccl12,9.304036,2.4902787,1.3521278562914715e-20,3.0979635295619304e-18,Kidney_macrophage
