,Pearson Correlation,Absolute Correlation,P-values
Eps15,-0.016285754054998415,0.016285754054998415,0.2503413970223156
Ino80b,-0.012649678717615898,0.012649678717615898,0.3719392288307584
1110038B12Rik,0.07155237676426243,0.07155237676426243,4.267293991744758e-07
Ptpmt1,-0.0034244914988133183,0.0034244914988133183,0.809012291566546
Pgrmc2,-0.009397733716784522,0.009397733716784522,0.5071357023725895
Cpsf2,0.011455915119245152,0.011455915119245152,0.4187555829106681
Sptlc3,-0.050259010603714446,0.050259010603714446,0.0003859470523960937
Psmd1,0.019994175712164716,0.019994175712164716,0.1581488537811746
Cxcl16,0.10366086240993813,0.10366086240993813,2.1986317726514192e-13
Pa2g4,0.03396580317017247,0.03396580317017247,0.016485337557528717
Notch3,-0.017726169255320796,0.017726169255320796,0.2108590537983761
Usp36,0.030833494023715477,0.030833494023715477,0.029500153163398497
Hyi,-0.015848527890772374,0.015848527890772374,0.26328723643977003
Rab31,0.019314503662771102,0.019314503662771102,0.17277542654025288
1600014C10Rik,-0.09780896948506645,0.09780896948506645,4.51871354033815e-12
Psap,-0.040188634651067943,0.040188634651067943,0.004544701146890381
Metap1,0.0160298359686308,0.0160298359686308,0.25786389342850635
Crem,0.04180358243800582,0.04180358243800582,0.003159516910271348
Tpm4,0.02085637977100432,0.02085637977100432,0.14096740920611678
D17Wsu104e,-0.05455213929366883,0.05455213929366883,0.0001166102137488449
Bcl2l14,-0.010150066258094111,0.010150066258094111,0.4737397568403962
Zfpl1,-0.03745970598391643,0.03745970598391643,0.008173326821748253
Ptger4,0.05610712529530243,0.05610712529530243,7.396777824264075e-05
Med27,7.355754315130732e-05,7.355754315130732e-05,0.9958576633174739
Phrf1,0.04348231420086315,0.04348231420086315,0.0021375602602812516
Pex16,5.450340354044984e-05,5.450340354044984e-05,0.9969306763741194
Rp9,-0.050525585037967356,0.050525585037967356,0.0003592201522842309
Fnbp1l,-0.020820660904740485,0.020820660904740485,0.1416494769050676
Cbr3,0.10471987443543929,0.10471987443543929,1.2489148939509288e-13
Phldb2,0.043299275372332226,0.043299275372332226,0.002232023870083799
Zfp295,0.0464375139863997,0.0464375139863997,0.0010405873820329827
Chmp5,0.009086239415725339,0.009086239415725339,0.5213163086473365
Capza1,0.017848971344110138,0.017848971344110138,0.20771404233243673
Fam20b,-0.03804331513081099,0.03804331513081099,0.007230017244746863
Ctsb,0.10862656657366929,0.10862656657366929,1.4759825145660596e-14
Srrm1,0.05558983982187306,0.05558983982187306,8.617196571110861e-05
Dctn1,-0.024197519807366247,0.024197519807366247,0.08761689993300098
Ube2d1,-0.0189926110413543,0.0189926110413543,0.18004564561698877
Kars,-0.0015643642345072534,0.0015643642345072534,0.9120822464323582
Stx4a,-0.03538893865512349,0.03538893865512349,0.0124711435891747
Ccar1,0.05949647914410277,0.05949647914410277,2.63436064710898e-05
Ccs,0.0005191359460556193,0.0005191359460556193,0.9707716638103465
Mrpl19,0.015884478631244547,0.015884478631244547,0.26220565959969144
Mta1,-0.004709350361228111,0.004709350361228111,0.7395973722515181
Fundc1,-0.01631949829291173,0.01631949829291173,0.2493610640194117
Yipf3,-0.05311781817687116,0.05311781817687116,0.00017564621866513434
Tspan13,-0.08381950795740378,0.08381950795740378,3.0966640018121786e-09
Oaz1,-0.003040958056793824,0.003040958056793824,0.8300553873551524
Ntpcr,-0.005795851031783462,0.005795851031783462,0.682486010792258
Cdc123,-0.04821660718383013,0.04821660718383013,0.0006614075835146637
Mpv17,-0.033228211190768346,0.033228211190768346,0.018981895228190788
Snhg12,0.1187676278174073,0.1187676278174073,4.017814310080291e-17
Asna1,-0.018690864594437518,0.018690864594437518,0.18706494623093614
Gata3,-0.10208214476562336,0.10208214476562336,5.055135356515563e-13
Mfge8,0.10676111493609518,0.10676111493609518,4.131785487962199e-14
Ube3b,-0.010148781899408947,0.010148781899408947,0.4737957204249688
Cetn3,0.009903331640040466,0.009903331640040466,0.48455719630024857
Apoc1,-0.1320346223394277,0.1320346223394277,7.975697942659956e-21
Hnrnpa3,0.05345938744957769,0.05345938744957769,0.0001594630369648602
Atp6v0b,-0.03569075280363104,0.03569075280363104,0.011740588410510233
Wdr43,0.09472343339915228,0.09472343339915228,2.0752901295165456e-11
Ftsj3,0.04767997414379241,0.04767997414379241,0.0007594790658796124
Rock2,0.03876830300654803,0.03876830300654803,0.006194844291456119
Reep5,-0.048027739830464086,0.048027739830464086,0.0006944961129937086
Arcn1,0.006935340936261973,0.006935340936261973,0.6244874272245998
Nbr1,-0.062333735582399005,0.062333735582399005,1.0638002073501273e-05
Ptpn2,0.005726772687389011,0.005726772687389011,0.6860675253262157
Errfi1,0.08765272833233584,0.08765272833233584,5.702567331342723e-10
Zfp238,-0.015097127471497012,0.015097127471497012,0.2865990311692621
Emp2,-0.04280107131887439,0.04280107131887439,0.0025088376005606063
1810020D17Rik,-0.0536170891588055,0.0536170891588055,0.00015247441324518402
1700009P17Rik,-0.04957402280585754,0.04957402280585754,0.0004633864925048906
4931406P16Rik,0.0003541511308216913,0.0003541511308216913,0.9800582368357325
Sf1,0.0673437267928799,0.0673437267928799,1.9503177808650746e-06
Mzt2,-0.05114270581545037,0.05114270581545037,0.000303841391639011
Myst2,0.034318981064319035,0.034318981064319035,0.015395531645427115
Adh7,-0.06889798562849657,0.06889798562849657,1.123985237930932e-06
Snx17,0.01859347232501248,0.01859347232501248,0.189373089915625
Copz2,-0.01436298421157224,0.01436298421157224,0.3106839160842426
Sav1,0.0124583253450691,0.0124583253450691,0.3792172166153747
March5,0.042667325827104065,0.042667325827104065,0.0025883168711820083
Rfwd2,-0.00890545938870233,0.00890545938870233,0.5296387969995638
Acbd3,0.029251485070741327,0.029251485070741327,0.03892260988674016
Asxl2,-0.013503486806766177,0.013503486806766177,0.34053126429758335
Tmem40,-0.049818445387344604,0.049818445387344604,0.00043422664400331076
Trim13,-0.02101987417387749,0.02101987417387749,0.13787758669508748
1600021P15Rik,-0.0032585691153651335,0.0032585691153651335,0.8180998674310601
Cbx1,-0.01575066365951814,0.01575066365951814,0.2662470573210377
Reep4,-0.10377791304488446,0.10377791304488446,2.065978711512175e-13
Slc30a5,-0.023628838990756636,0.023628838990756636,0.09532560868698713
Cul1,0.017383561112816928,0.017383561112816928,0.21981508472729344
Sap30bp,0.02227191895738976,0.02227191895738976,0.11591778687354688
Sec13,-0.0033728372087571982,0.0033728372087571982,0.8118387014409201
Med13,0.06543662131900974,0.06543662131900974,3.7739973024524396e-06
Atp6v1b2,0.026426768485738696,0.026426768485738696,0.06210851093695494
Rrp7a,0.05120015009089722,0.05120015009089722,0.0002991151912250268
Trim25,-0.027376096613965794,0.027376096613965794,0.05329042160501545
Zkscan3,-0.02784457595666425,0.02784457595666425,0.04933973741271764
Gm4013,-0.023132758191125518,0.023132758191125518,0.10248527542309421
Atp6ap2,0.04287640176366752,0.04287640176366752,0.002465060715083989
Iars2,-0.04105055083566594,0.04105055083566594,0.003748817137849781
Plekhg3,-0.018484384630066165,0.018484384630066165,0.19198324735307498
Arih2,-0.019338174601090292,0.019338174601090292,0.17224958870778953
Yaf2,-0.07236726050868635,0.07236726050868635,3.147914929306247e-07
Utp3,0.02600369630432113,0.02600369630432113,0.06641024187626247
Creb3,-0.010477555852044547,0.010477555852044547,0.4595891818572652
Pnpla8,0.036177707073250985,0.036177707073250985,0.010641701945726379
Nob1,0.06367956602881786,0.06367956602881786,6.825656520607566e-06
Yipf4,-0.037142537910362726,0.037142537910362726,0.008730889402589995
Mboat2,-0.06269986487179703,0.06269986487179703,9.4364715637633e-06
Cdc5l,0.045408890852503284,0.045408890852503284,0.0013431276584669118
Cops7a,-0.03833089650215917,0.03833089650215917,0.006802129767125568
Pex7,-0.015405160554202938,0.015405160554202938,0.2768791639192213
Slc7a1,0.0906896888219956,0.0906896888219956,1.4168026582591765e-10
Usp10,-0.0021329264161277224,0.0021329264161277224,0.8803373578344698
Tbcc,0.006204682089815502,0.006204682089815502,0.6614376959974757
Morf4l2,0.04991112991322811,0.04991112991322811,0.0004236241857992397
2310010J17Rik,-0.07009696121143542,0.07009696121143542,7.288316769370194e-07
Zfp131,0.057465081346821316,0.057465081346821316,4.92358435621506e-05
Polr2f,0.022373811964463572,0.022373811964463572,0.11425910856324428
Plekhf2,-0.049394296652192915,0.049394296652192915,0.00048598233428782
Tmem20,-0.18438199295493451,0.18438199295493451,2.3267631305791195e-39
Sec24b,0.001482371767504597,0.001482371767504597,0.9166729996422593
Zmym5,0.024230821301088144,0.024230821301088144,0.08718153941733543
Btaf1,-0.0008847968588571994,0.0008847968588571994,0.9502054765728197
Tmem79,-0.019473185203809303,0.019473185203809303,0.1692732577097662
Zfr,0.07530675445914686,0.07530675445914686,1.0224370004368778e-07
Ppp1r8,0.04201447965090049,0.04201447965090049,0.003010330624204493
Fxr2,0.012913965806664648,0.012913965806664648,0.36203072990499124
Mal2,0.051498769718929534,0.051498769718929534,0.00027563570874901736
Atf6,-0.006708994003961273,0.006708994003961273,0.6358390997113066
Ammecr1l,0.046104174838664476,0.046104174838664476,0.0011309249287306217
Tle3,0.041114015250779984,0.041114015250779984,0.0036955468047023695
Pla2r1,0.06776086168245019,0.06776086168245019,1.6841158383951192e-06
Plin3,-0.01362884101110476,0.01362884101110476,0.3360673061342985
